INFO:__main__:Checkpoint: /home/ubuntu/evolve_SAP/openevolve_sap/experiments/experiment_20260626_092946
INFO:__main__:Experiment dir: /home/ubuntu/evolve_SAP/openevolve_sap/experiments/experiment_20260626_092946
INFO:__main__:Data source: live_experiment, nodes: 45, eval_runs: 52
INFO:__main__:Message: Live mode: checkpoint not ready yet (saved every 50 iterations). Showing evaluations from experiment.jsonl / eval_results.
 * Tip: There are .env files present. Install python-dotenv to use them.
 * Serving Flask app 'visualizer'
 * Debug mode: off
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8050
 * Running on http://195.209.208.58:8050
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782460193_1e2199ab/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782460318_184204e1/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782462252_ad196ce0/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782464602_5ab805f1/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782476591_4239ca68/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:54] "GET /api/eval_image/1782476027_1fda93ff/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:55] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:55] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:57] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:57] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:59] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:59] "GET /api/eval_image/1782484329_6bbcd838/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:59] "GET /api/eval_image/1782476617_057d2775/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:59] "GET /api/eval_image/1782476994_ab80ccbc/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:59] "GET /api/eval_image/1782476994_ab80ccbc/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:59] "GET /api/eval_image/1782484329_6bbcd838/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:59] "GET /api/eval_image/1782476617_057d2775/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:59] "GET /api/eval_image/1782464990_3db3124b/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:59] "GET /api/eval_image/1782464878_0ef2d6cf/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:59] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:59] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:01] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:01] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:03] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:03] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:03] "GET /api/eval_image/1782460749_699031ec/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:03] "GET /api/eval_image/1782460561_bbe6bad4/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:03] "GET /api/eval_image/1782460749_699031ec/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:03] "GET /api/eval_image/1782460561_bbe6bad4/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:05] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:05] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:05] "[33mGET /api/eval_image/1781005342_b47145f4/0 HTTP/1.1[0m" 404 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:05] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:05] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:07] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:07] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:07] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:07] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:09] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:09] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:09] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:09] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:11] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:11] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:11] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:11] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:13] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:13] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:13] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:13] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:15] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:15] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:15] "GET /api/eval_runs HTTP/1.1" 200 -
